OPERATORAZS;20.01.2021 12:16:50;5;0;00000001777555604067;300;92;11,9;500;41,16;11,91;490,22;0;7;4;3;;;;;42;True
OPERATORAZS;20.01.2021 12:17:00;10;0;;0;92;4,76;200;42;4,77;200;1;2;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:29:22;7;0;00000001777555526659;300;92;10,2;420;41,16;10,21;420;0;5;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:35:49;7;0;00000001777555604012;300;92;23,81;1000;41,16;23,81;980,02;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 12:37:53;10;51;00000001555777705829;3000;92;20;20;1;20;20;1;8;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:41:25;2;0;;0;22;100;2390;23,9;0,04;0,96;0;1;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 12:41:25;8;0;;0;92;23,81;1000;42;23,81;1000,02;0;1;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:41:41;9;0;00000001777555500550;300;92;0;0;41,58;20;831,6;1;12;4;1;;;;;42;True
OPERATORAZS;20.01.2021 12:43:52;1;73;00000001555777707168;3000;22;0;0;1;54,08;54,08;1;8;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 12:44:03;10;0;00000001777555500291;300;92;10;420;41,58;10;415,8;1;12;4;1;;;;;42;True
OPERATORAZS;20.01.2021 12:44:14;7;0;00000001777555500574;300;92;11,9;500;41,58;11,91;495,22;1;12;4;1;;;;;42;True
OPERATORAZS;20.01.2021 12:44:22;9;0;;0;92;11,9;500;42;11,91;500;0;1;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:44:25;5;0;00000001777555500642;300;92;11,9;500;41,58;11,91;495,22;1;12;4;3;;;;;42;True
OPERATORAZS;20.01.2021 12:45:57;7;0;00000001777555536429;300;92;12,03;500;41,58;12,03;500,21;1;12;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:49:33;7;0;00000001777555604203;300;92;14,58;600;41,16;14,58;600,11;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:52:22;8;0;00000001777555517138;300;92;12,15;500;41,16;12,15;500,09;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:54:31;3;0;00000001777555544233;300;22;44,03;1000;22,71;44,03;999,92;0;5;5;1;;;;;23,9;False
OPERATORAZS;20.01.2021 12:54:53;7;0;00000001777555510832;300;92;27,38;1150;41,16;27,39;1127,37;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 12:56:13;8;0;00000001777555544233;300;92;12,15;500;41,16;12,15;500,09;0;5;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:56:36;5;0;;0;92;11,9;500;42;11,91;500;1;2;4;3;;;;;42;False
OPERATORAZS;20.01.2021 12:57:20;10;0;00000001777555585892;300;92;19,24;800;41,58;19,25;800;1;12;4;1;;;;;42;False
OPERATORAZS;20.01.2021 12:57:24;3;0;00000001777555604012;300;22;22,02;500;22,71;22,02;500,07;0;5;5;1;;;;;23,9;False
OPERATORAZS;20.01.2021 12:58:28;5;0;00000001777555573615;300;95;10,99;500;44,59;10,99;490,04;0;7;2;2;;;;;45,5;True
OPERATORAZS;20.01.2021 12:58:58;8;0;00000001777555575336;300;92;4,86;200;41,16;4,86;200,04;0;5;4;1;;;;;42;False
OPERATORAZS;20.01.2021 13:01:05;7;0;00000001777555525775;300;95;43,96;2000;44,59;36,18;1613,27;0;5;2;2;;;;;45,5;True
OPERATORAZS;20.01.2021 13:05:26;7;0;;0;92;4,76;200;42;4,77;200;1;2;4;1;;;;;42;False
OPERATORAZS;20.01.2021 13:06:14;10;0;00000001777555593064;300;92;9,72;400;41,16;9,72;400,08;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 13:08:11;8;0;;0;92;11,9;500;42;11,91;500,22;1;2;4;1;;;;;42;True
OPERATORAZS;20.01.2021 13:08:49;6;0;00000001777555578658;300;92;8,5;350;41,16;8,51;350;0;7;4;3;;;;;42;False
