OPERATORAZS;20.01.2021 7:47:39;3;0;00000001777555534821;300;22;44,03;1000;22,71;40,37;916,8;0;5;5;1;;;;;23,9;False
OPERATORAZS;20.01.2021 7:48:49;4;0;00000001777555575527;300;22;0;0;22,71;47,29;1073,96;0;5;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 7:52:44;3;0;;0;22;20,92;500;23,9;20,92;499,99;1;2;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 8:03:44;5;0;00000001777555604012;300;92;23,81;1000;41,16;23,54;968,91;0;7;4;3;;;;;42;True
OPERATORAZS;20.01.2021 8:05:06;7;0;00000001777555604012;300;92;11,9;500;41,16;11,91;490,22;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 2:22:51;7;0;;0;92;9,52;400;42;9,53;400;1;2;4;1;;;;;42;False
OPERATORAZS;20.01.2021 5:29:51;3;0;00000001777555584031;300;22;0;0;22,71;86,65;1967,82;0;5;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 5:37:12;8;0;00000001777555584031;300;92;24,3;1000;41,16;24,3;1000,19;0;5;4;1;;;;;42;False
OPERATORAZS;20.01.2021 5:55:25;7;0;00000001777555604388;300;92;24,3;1000;41,16;24,3;1000,19;0;5;4;1;;;;;42;False
OPERATORAZS;20.01.2021 6:00:08;8;0;00000001777555516322;300;92;19,44;800;41,16;19,44;800,15;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 6:31:04;7;0;00000001777555604012;300;92;14,29;600;41,16;14,29;588,18;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 6:39:29;3;0;00000001777555500116;300;22;0;0;23,18;40,85;946,9;1;12;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 6:52:15;7;0;00000001777555575381;300;92;14,58;600;41,16;14,58;600,11;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 6:53:28;8;0;00000001777555604012;300;92;0;0;41,16;15;617,4;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 6:53:31;9;0;00000001777555604012;300;92;0;0;41,16;20;823,2;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 7:01:03;7;0;00000001777555604012;300;92;23,81;1000;41,16;23,81;980,02;0;7;4;1;;;;;42;True
OPERATORAZS;20.01.2021 7:11:47;3;0;00000001777555572694;300;22;17,61;400;22,71;17,61;399,92;0;5;5;1;;;;;23,9;False
OPERATORAZS;20.01.2021 7:12:00;4;0;00000001777555604012;300;22;0;0;22,71;45,64;1036,48;0;5;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 7:12:10;7;0;00000001777555500161;300;92;0;0;41,58;35;1455,3;1;12;4;1;;;;;42;True
OPERATORAZS;20.01.2021 7:18:08;7;0;00000001777555500130;300;92;11,9;500;41,58;11,91;495,22;1;12;4;1;;;;;42;True
OPERATORAZS;20.01.2021 7:20:32;10;0;00000001777555580675;300;92;24,3;1000;41,16;24,3;1000,19;0;7;4;1;;;;;42;False
OPERATORAZS;20.01.2021 7:23:08;3;0;00000001777555604012;300;22;20,92;500;22,71;20,92;475,09;0;5;5;1;;;;;23,9;True
OPERATORAZS;20.01.2021 7:24:55;8;0;00000001777555604012;300;92;23,81;1000;41,16;23,81;980,02;0;7;4;1;;;;;42;True
